Import_From_Imports Import_Keyword Star_Op ::: 816
Arith_Expr Arith_Expr Arith_Op.Term ::: 808
Arglist Term MulDiv_Op.Factor ::: 790
Arith_Expr Atom Many_Trailers ::: 772
Small_Stmts Assert_Keyword Test ::: 770
Dotted_As_Names Simple_Name Dot.Dotted_Name ::: 762
Trailer Open_Paren Close_Paren ::: 760
Test Not_Bool_Op Not_Test ::: 754
Factor Open_Paren Testlist_Comp.Close_Paren ::: 726
Testlist_Star_Expr Arith_Expr Arith_Op.Term ::: 722
Factor Atom Many_Trailers ::: 712
Stmts_Or_Newlines If_Keyword Test.Colon.Suite.Else_Stmt ::: 704
Small_Stmts Raise_Keyword Test ::: 688
Not_Test Atom Many_Trailers ::: 684
Testlist_Star_Expr Term MulDiv_Op.Factor ::: 676
Tfpdef_Default Tfpdef Assign_Op.Test ::: 658
Testlist_Star_Expr Open_Curl_Bracket Dict_Or_Set_Maker.Close_Curl_Bracket ::: 656
Testlist_Star_Expr Test_Or_Star_Expr Comma.Test_Or_Star_Exprs ::: 646
Testlist_Star_Expr Open_Paren Testlist_Comp.Close_Paren ::: 632
Testlist_Star_Expr Open_Sq_Bracket Close_Sq_Bracket ::: 620
Dict_Or_Set_Maker Test Colon.Test ::: 606
Except_Clause Except_Keyword Test ::: 600
Arglist Arith_Expr Arith_Op.Term ::: 598
Arglist Arguments Comma ::: 592
Import_As_Names_Endcomma Simple_Name As_Keyword.Simple_Name ::: 586
Dict_Or_Set_Maker KeyVal_Or_Unpack Comma.Many_KeyVals_Or_Unpacks ::: 580
With_Items.Colon.Suite With_Items Colon.Suite ::: 572
Comma.Dotted_As_Names Comma Dotted_As_Names ::: 558
Dotted_As_Names Dotted_As_Name Comma.Dotted_As_Names ::: 558
In_Keyword.Or_Test In_Keyword Or_Test ::: 534
Exprlist.In_Keyword.Or_Test Exprlist In_Keyword.Or_Test ::: 534
Double_Star_Tfpdef Double_Star_Op Tfpdef ::: 532
Comma.Double_Star_Tfpdef Comma Double_Star_Tfpdef ::: 532
Comp_For For_Keyword Exprlist.In_Keyword.Or_Test ::: 528
Test Open_Paren Testlist_Comp.Close_Paren ::: 524
Testlist_Comp Test_Or_Star_Expr Comp_For ::: 524
Or_Test Atom Many_Trailers ::: 522
Stmt_Or_Newline Try_Keyword Colon.Suite.Except_Stmt ::: 494
And_Bool_Op.Not_Test And_Bool_Op Not_Test ::: 474
Test_Or_Star_Expr Open_Paren Testlist_Comp.Close_Paren ::: 458
Comma.Generic_Exprs Comma Generic_Exprs ::: 440
Term Term MulDiv_Op.Factor ::: 418
Simple_Name.Colon.Suite Simple_Name Colon.Suite ::: 410
Exprlist Generic_Expr Comma.Generic_Exprs ::: 408
Arglist Open_Sq_Bracket Testlist_Comp.Close_Sq_Bracket ::: 406
Test Open_Curl_Bracket Dict_Or_Set_Maker.Close_Curl_Bracket ::: 380
Stmts_Or_Newlines Try_Keyword Colon.Suite.Except_Stmt ::: 372
Or_Bool_Op.And_Test Or_Bool_Op And_Test ::: 370
Dict_Or_Set_Maker Many_KeyVals_Or_Unpacks Comma ::: 354
Testlist_Comp Arith_Expr Arith_Op.Term ::: 348
As_Keyword.Expr As_Keyword Expr ::: 346
With_Items Test As_Keyword.Expr ::: 342
Arguments Double_Star_Op Test ::: 338
Stmt_Or_Newline If_Keyword Test.Colon.Suite.Else_Stmt ::: 336
Dots_Plus Dot_Or_Dots Dots_Plus ::: 336
Comma.Testlist_Endcomma Comma Testlist_Endcomma ::: 334
Import_From_Froms From_Keyword Dots_Plus ::: 328
Testlist_Star_Expr Open_Curl_Bracket Close_Curl_Bracket ::: 326
Stmts_Or_Newlines With_Keyword With_Items.Colon.Suite ::: 326
Comma.Star_Double_Star_Typed Comma Star_Double_Star_Typed ::: 324
Typedargslist Many_Tfpdef Comma.Star_Double_Star_Typed ::: 324
Test_Or_Star_Exprs Open_Paren Testlist_Comp.Close_Paren ::: 320
Open_Paren.Import_As_Names_Endcomma.Close_Paren Open_Paren Import_As_Names_Endcomma.Close_Paren ::: 316
Import_As_Names_Endcomma.Close_Paren Import_As_Names_Endcomma Close_Paren ::: 316
Import_From_Imports Import_Keyword Open_Paren.Import_As_Names_Endcomma.Close_Paren ::: 316
And_Test Comparison Comp_Op.Expr ::: 308
Testlist_Endcomma Test Comma.Testlist_Endcomma ::: 306
Testlist_Endcomma Term MulDiv_Op.Factor ::: 302
Testlist_Comp Atom Many_Trailers ::: 300
Star_Tfpdef Star_Op Tfpdef ::: 288
Elif_Stmt Elif_Keyword Test.Colon.Suite ::: 278
Test And_Test And_Bool_Op.Not_Test ::: 276
Testlist_Endcomma Arith_Expr Arith_Op.Term ::: 270
Semicolon.Newline Semicolon Newline ::: 266
Stmt_Or_Newline Class_Keyword Simple_Name.Colon.Suite ::: 260
Star_Double_Star_Typed Star_Tfpdef Comma.Double_Star_Tfpdef ::: 256
Not_Test Comparison Comp_Op.Expr ::: 254
Testlist_Comp Comparison Comp_Op.Expr ::: 252
Suite.Elif_Stmt Suite Elif_Stmt ::: 246
Test.Colon.Suite.Elif_Stmt Test Colon.Suite.Elif_Stmt ::: 246
Colon.Suite.Elif_Stmt Colon Suite.Elif_Stmt ::: 246
Stmt_Or_Newline With_Keyword With_Items.Colon.Suite ::: 246
Term Open_Paren Testlist_Comp.Close_Paren ::: 246
Typedargslist Many_Tfpdef Comma.Double_Star_Tfpdef ::: 242
Arguments Open_Sq_Bracket Testlist_Comp.Close_Sq_Bracket ::: 240
Stmt_Or_Newline While_Keyword Test.Colon.Suite ::: 234
Testlist_Endcomma Open_Paren Testlist_Comp.Close_Paren ::: 228
With_Items Atom Many_Trailers ::: 222
Suite Small_Stmts Newline ::: 222
And_Test Atom Many_Trailers ::: 218
Testlist_Comp Term MulDiv_Op.Factor ::: 214
Subscriptlist Atom Many_Trailers ::: 212
Stmt_Or_Newline Small_Stmts Semicolon.Newline ::: 212
Argument Star_Op Test ::: 204
Test Unary_Op Factor ::: 202
Varargslist.Colon.Test Varargslist Colon.Test ::: 198
Testlist_Endcomma Open_Sq_Bracket Testlist_Comp.Close_Sq_Bracket ::: 192
Or_Test Comparison Comp_Op.Expr ::: 186
Subscriptlist Colon Test ::: 186
Arglist Open_Paren Testlist_Comp.Close_Paren ::: 184
Small_Stmts Yield_Keyword Yield_Arg ::: 180
Argument Arith_Expr Arith_Op.Term ::: 172
Test Or_Test Or_Bool_Op.And_Test ::: 172
Double_Star_Op.Factor Double_Star_Op Factor ::: 170
Argument Open_Sq_Bracket Testlist_Comp.Close_Sq_Bracket ::: 168
Comma.Subscripts Comma Subscripts ::: 166
Arglist Comparison Comp_Op.Expr ::: 166
Test.As_Keyword.Simple_Name Test As_Keyword.Simple_Name ::: 160
Except_Clause Except_Keyword Test.As_Keyword.Simple_Name ::: 160
Subscriptlist Test Colon ::: 158
Subscriptlist Test Colon.Test ::: 158
Arguments Open_Paren Testlist_Comp.Close_Paren ::: 156
Small_Stmts Global_Keyword Many_Names ::: 154
If_Keyword.Or_Test.Else_Keyword.Test If_Keyword Or_Test.Else_Keyword.Test ::: 150
Or_Test.Else_Keyword.Test Or_Test Else_Keyword.Test ::: 150
Stmts_Or_Newlines Class_Keyword Simple_Name.Colon.Suite ::: 150
Else_Keyword.Test Else_Keyword Test ::: 150
Arglist Open_Curl_Bracket Dict_Or_Set_Maker.Close_Curl_Bracket ::: 146
Subscriptlist Subscript Comma.Subscripts ::: 144
Test Arith_Expr Arith_Op.Term ::: 144
Exprlist.In_Keyword.Or_Test.Comp_Iter Exprlist In_Keyword.Or_Test.Comp_Iter ::: 140
Test.Colon.Suite.Elif_Stmt.Else_Stmt Test Colon.Suite.Elif_Stmt.Else_Stmt ::: 140
Comp_For For_Keyword Exprlist.In_Keyword.Or_Test.Comp_Iter ::: 140
Test_Or_Star_Expr Open_Sq_Bracket Testlist_Comp.Close_Sq_Bracket ::: 140
Colon.Suite.Elif_Stmt.Else_Stmt Colon Suite.Elif_Stmt.Else_Stmt ::: 140
In_Keyword.Or_Test.Comp_Iter In_Keyword Or_Test.Comp_Iter ::: 140
Suite.Elif_Stmt.Else_Stmt Suite Elif_Stmt.Else_Stmt ::: 140
Elif_Stmt.Else_Stmt Elif_Stmt Else_Stmt ::: 140
Or_Test.Comp_Iter Or_Test Comp_Iter ::: 140
Small_Stmts Del_Keyword Exprlist ::: 136
Argument Open_Paren Testlist_Comp.Close_Paren ::: 134
Comp_Iter If_Keyword Test_Nocond ::: 134
Arglist Double_Star_Op Test ::: 132
Argument Term MulDiv_Op.Factor ::: 128
Arguments Arith_Expr Arith_Op.Term ::: 126
Subscriptlist Unary_Op Factor ::: 120
Testlist_Endcomma Open_Curl_Bracket Dict_Or_Set_Maker.Close_Curl_Bracket ::: 114
Stmts_Or_Newlines While_Keyword Test.Colon.Suite ::: 112
Elif_Stmt Elif_Keyword Test.Colon.Suite.Elif_Stmt ::: 108
Arith_Expr Term MulDiv_Op.Factor ::: 108
Stmts_Or_Newlines If_Keyword Test.Colon.Suite.Elif_Stmt.Else_Stmt ::: 106
Testlist_Endcomma Comparison Comp_Op.Expr ::: 102
Arguments Open_Curl_Bracket Dict_Or_Set_Maker.Close_Curl_Bracket ::: 102
Arglist Test Comp_For ::: 100
Exprlist Atom Many_Trailers ::: 100
Typedargslist Tfpdef Assign_Op.Test ::: 88
Test Term MulDiv_Op.Factor ::: 86
Test Open_Sq_Bracket Close_Sq_Bracket ::: 82
Arguments Term MulDiv_Op.Factor ::: 80
Expr Open_Paren Testlist_Comp.Close_Paren ::: 80
Import_As_Names_Endcomma Import_As_Name Comma ::: 78
Test_Or_Star_Exprs Open_Sq_Bracket Testlist_Comp.Close_Sq_Bracket ::: 76
And_Test And_Test And_Bool_Op.Not_Test ::: 76
Term Open_Sq_Bracket Testlist_Comp.Close_Sq_Bracket ::: 76
Subscriptlist Arith_Expr Arith_Op.Term ::: 74
Comparison Term MulDiv_Op.Factor ::: 74
Test Open_Curl_Bracket Close_Curl_Bracket ::: 74
Test_Or_Star_Expr Unary_Op Factor ::: 72
Stmts_Or_Newlines If_Keyword Test.Colon.Suite.Elif_Stmt ::: 72
Test_Or_Star_Expr Arith_Expr Arith_Op.Term ::: 68
Testlist_Comp And_Test And_Bool_Op.Not_Test ::: 66
Testlist_Star_Expr Or_Test If_Keyword.Or_Test.Else_Keyword.Test ::: 66
Star_Double_Star_Typed Star_Op Tfpdef ::: 66
Stmt_Or_Newline If_Keyword Test.Colon.Suite.Elif_Stmt ::: 66
Expr Open_Sq_Bracket Testlist_Comp.Close_Sq_Bracket ::: 64
Testlist_Comp Open_Paren Testlist_Comp.Close_Paren ::: 62
Arglist Star_Op Test ::: 62
Comparison Arith_Expr Arith_Op.Term ::: 60
Test_Nocond Comparison Comp_Op.Expr ::: 60
Not_Test Not_Bool_Op Not_Test ::: 60
Argument Unary_Op Factor ::: 60
Testlist_Star_Expr Unary_Op Factor ::: 60
Arguments Open_Sq_Bracket Close_Sq_Bracket ::: 58
Argument Lambda_Keyword Varargslist.Colon.Test ::: 56
Stmts_Or_Newlines Small_Stmts Semicolon.Newline ::: 54
Small_Stmts Assert_Keyword Test.Comma.Test ::: 54
Test_Or_Star_Exprs Arith_Expr Arith_Op.Term ::: 54
Or_Test Or_Test Or_Bool_Op.And_Test ::: 54
Comma.Test Comma Test ::: 54
Test.Comma.Test Test Comma.Test ::: 54
Typedargslist Star_Op Tfpdef ::: 52
Argument Open_Curl_Bracket Dict_Or_Set_Maker.Close_Curl_Bracket ::: 50
Yield_Arg Atom Many_Trailers ::: 50
Test_Or_Star_Expr Term MulDiv_Op.Factor ::: 50
Expr Unary_Op Factor ::: 50
Test_Or_Star_Exprs Open_Curl_Bracket Dict_Or_Set_Maker.Close_Curl_Bracket ::: 50
Test_Nocond Atom Many_Trailers ::: 48
Not_Test Open_Paren Testlist_Comp.Close_Paren ::: 48
Testlist_Star_Expr Or_Test Or_Bool_Op.And_Test ::: 48
Atom Open_Paren Testlist_Comp.Close_Paren ::: 48
Arguments Open_Curl_Bracket Close_Curl_Bracket ::: 48
Exprlist Open_Paren Testlist_Comp.Close_Paren ::: 48
Term Unary_Op Factor ::: 44
Factor Atom_Expr Double_Star_Op.Factor ::: 44
Sliceop Colon Test ::: 42
Finally_Stmt Finally_Keyword Colon.Suite ::: 42
And_Op.Shift_Expr And_Op Shift_Expr ::: 42
Arguments Unary_Op Factor ::: 42
And_Test Not_Bool_Op Not_Test ::: 40
Dict_Or_Set_Maker KeyVal_Or_Unpack Comp_For ::: 40
Suite.Except_Stmt.Else_Stmt Suite Except_Stmt.Else_Stmt ::: 40
Colon.Suite.Except_Stmt.Else_Stmt Colon Suite.Except_Stmt.Else_Stmt ::: 40
Except_Stmt Except_Clause Colon.Suite.Except_Stmt ::: 40
Testlist_Star_Expr Lambda_Keyword Varargslist.Colon.Test ::: 40
Except_Stmt.Else_Stmt Except_Stmt Else_Stmt ::: 40
Yield_Testlist_Star_Assign_Exprs Assign_Op Testlist_Star_Expr.Yield_Testlist_Star_Assign_Exprs ::: 38
Testlist_Star_Expr Comparison Comp_Op.Expr ::: 38
Suite.Finally_Stmt Suite Finally_Stmt ::: 38
Testlist_Comp Or_Test Or_Bool_Op.And_Test ::: 38
Colon.Suite.Finally_Stmt Colon Suite.Finally_Stmt ::: 38
Testlist_Star_Expr.Yield_Testlist_Star_Assign_Exprs Testlist_Star_Expr Yield_Testlist_Star_Assign_Exprs ::: 38
Testlist_Endcomma And_Test And_Bool_Op.Not_Test ::: 36
Arguments Star_Op Test ::: 36
Test Lambda_Keyword Varargslist.Colon.Test ::: 36
Comparison Comparison Comp_Op.Expr ::: 36
Comma.Many_Names Comma Many_Names ::: 34
Comma.Many_Vfpdef Comma Many_Vfpdef ::: 34
Many_Names Simple_Name Comma.Many_Names ::: 34
Typedargslist Star_Tfpdef Comma.Double_Star_Tfpdef ::: 34
Stmt_Or_Newline If_Keyword Test.Colon.Suite.Elif_Stmt.Else_Stmt ::: 34
Simple_Name.Open_Paren.Close_Paren.Colon.Suite Simple_Name Open_Paren.Close_Paren.Colon.Suite ::: 32
Subscriptlist Colon Sliceop ::: 32
Stmts_Or_Newlines Try_Keyword Colon.Suite.Except_Stmt.Else_Stmt ::: 32
Varargslist Vfpdef_Default Comma.Many_Vfpdef ::: 32
Or_Test Not_Bool_Op Not_Test ::: 32
Stmts_Or_Newlines Try_Keyword Colon.Suite.Finally_Stmt ::: 32
Generic_Exprs Generic_Expr Comma.Generic_Exprs ::: 32
Open_Paren.Close_Paren.Colon.Suite Open_Paren Close_Paren.Colon.Suite ::: 32
Stmt_Or_Newline Class_Keyword Simple_Name.Open_Paren.Close_Paren.Colon.Suite ::: 32
Argument Comparison Comp_Op.Expr ::: 32
Test_Or_Star_Exprs Term MulDiv_Op.Factor ::: 30
Testlist_Endcomma Open_Sq_Bracket Close_Sq_Bracket ::: 30
Shift_Op.Arith_Expr Shift_Op Arith_Expr ::: 30
Expr Arith_Expr Arith_Op.Term ::: 30
Testlist_Endcomma Or_Test If_Keyword.Or_Test.Else_Keyword.Test ::: 28
Arglist Lambda_Keyword Varargslist.Colon.Test ::: 28
Testlist_Star_Expr Atom_Expr Double_Star_Op.Factor ::: 28
Yield_Arg Test Comma.Testlist_Endcomma ::: 28
Argument Open_Sq_Bracket Close_Sq_Bracket ::: 28
Arglist Unary_Op Factor ::: 28
Arith_Expr Open_Sq_Bracket Testlist_Comp.Close_Sq_Bracket ::: 28
Test Or_Test If_Keyword.Or_Test.Else_Keyword.Test ::: 26
Testlist_Comp Open_Curl_Bracket Dict_Or_Set_Maker.Close_Curl_Bracket ::: 26
Testlist_Star_Expr Open_Paren Close_Paren ::: 26
Atom_Expr Open_Paren Testlist_Comp.Close_Paren ::: 24
Testlist_Endcomma Or_Test Or_Bool_Op.And_Test ::: 24
Many_Tfpdef Vfpdef Colon.Test ::: 22
Yield_Arg From_Keyword Test ::: 22
Arith_Expr Atom_Expr Double_Star_Op.Factor ::: 22
Subscripts Subscript Comma.Subscripts ::: 22
Expr Open_Curl_Bracket Dict_Or_Set_Maker.Close_Curl_Bracket ::: 22
Arith_Expr Open_Paren Testlist_Comp.Close_Paren ::: 22
Tfpdef_Default Vfpdef Colon.Test ::: 22
Atom_Expr Atom Many_Trailers ::: 20
Test_Nocond Not_Bool_Op Not_Test ::: 20
Small_Stmts Open_Sq_Bracket Testlist_Comp.Close_Sq_Bracket ::: 20
Test_Or_Star_Expr Open_Curl_Bracket Close_Curl_Bracket ::: 20
Arglist Open_Sq_Bracket Close_Sq_Bracket ::: 20
And_Test Open_Paren Testlist_Comp.Close_Paren ::: 20
Semicolon.Small_Stmts Semicolon Small_Stmts ::: 18
Small_Stmts Small_Stmt Semicolon.Small_Stmts ::: 18
Arguments Lambda_Keyword Varargslist.Colon.Test ::: 18
Shift_Expr Atom Many_Trailers ::: 18
Dict_Or_Set_Maker Test_Or_Star_Expr Comma.Test_Or_Star_Exprs ::: 18
Factor Open_Curl_Bracket Dict_Or_Set_Maker.Close_Curl_Bracket ::: 18
Expr Term MulDiv_Op.Factor ::: 18
Dotted_As_Name Simple_Name Dot.Dotted_Name ::: 18
Test_Or_Star_Expr Open_Curl_Bracket Dict_Or_Set_Maker.Close_Curl_Bracket ::: 18
Testlist_Comp Shift_Expr Shift_Op.Arith_Expr ::: 18
Test_Or_Star_Exprs Open_Sq_Bracket Close_Sq_Bracket ::: 18
Import_As_Name Simple_Name As_Keyword.Simple_Name ::: 18
Subscriptlist Term MulDiv_Op.Factor ::: 16
Small_Stmts Open_Curl_Bracket Dict_Or_Set_Maker.Close_Curl_Bracket ::: 16
Testlist_Star_Expr And_Expr And_Op.Shift_Expr ::: 16
Term Atom_Expr Double_Star_Op.Factor ::: 16
Typedargslist Many_Tfpdef Comma ::: 16
Arglist Atom_Expr Double_Star_Op.Factor ::: 16
Testlist_Endcomma Unary_Op Factor ::: 16
Subscriptlist Comparison Comp_Op.Expr ::: 16
Testlist_Comp Open_Sq_Bracket Testlist_Comp.Close_Sq_Bracket ::: 14
Testlist_Comp Atom_Expr Double_Star_Op.Factor ::: 14
Testlist_Comp Or_Test If_Keyword.Or_Test.Else_Keyword.Test ::: 14
Tfpdef Vfpdef Colon.Test ::: 14
Testlist_Star_Expr Not_Bool_Op Not_Test ::: 14
Typedargslist Double_Star_Op Tfpdef ::: 14
Yield_Expr Yield_Keyword Yield_Arg ::: 14
Subscript Test Colon.Test ::: 14
Subscripts Test Colon ::: 14
Test_Or_Star_Exprs Unary_Op Factor ::: 12
Arglist Or_Test Or_Bool_Op.And_Test ::: 12
Yield_Arg Open_Paren Testlist_Comp.Close_Paren ::: 12
Or_Test Open_Paren Testlist_Comp.Close_Paren ::: 12
Small_Stmts Testlist_Star_Expr Annotated_Assign ::: 12
Testlist_Comp Not_Bool_Op Not_Test ::: 12
Atom Open_Curl_Bracket Dict_Or_Set_Maker.Close_Curl_Bracket ::: 12
Testlist_Endcomma Open_Curl_Bracket Close_Curl_Bracket ::: 12
Annotated_Assign Colon Test ::: 12
Comparison Open_Paren Testlist_Comp.Close_Paren ::: 12
Expr Open_Sq_Bracket Close_Sq_Bracket ::: 12
Arglist Open_Curl_Bracket Close_Curl_Bracket ::: 12
Argument Open_Curl_Bracket Close_Curl_Bracket ::: 12
Testlist_Endcomma.Colon.Suite.Else_Stmt Testlist_Endcomma Colon.Suite.Else_Stmt ::: 10
Arglist And_Expr And_Op.Shift_Expr ::: 10
Or_Test Open_Sq_Bracket Testlist_Comp.Close_Sq_Bracket ::: 10
Exprlist.In_Keyword.Testlist_Endcomma.Colon.Suite.Else_Stmt Exprlist In_Keyword.Testlist_Endcomma.Colon.Suite.Else_Stmt ::: 10
Testlist_Endcomma Not_Bool_Op Not_Test ::: 10
Subscript Test Colon ::: 10
Test_Or_Star_Exprs Lambda_Keyword Varargslist.Colon.Test ::: 10
And_Test Open_Sq_Bracket Close_Sq_Bracket ::: 10
In_Keyword.Testlist_Endcomma.Colon.Suite.Else_Stmt In_Keyword Testlist_Endcomma.Colon.Suite.Else_Stmt ::: 10
Factor Unary_Op Factor ::: 10
Stmts_Or_Newlines For_Keyword Exprlist.In_Keyword.Testlist_Endcomma.Colon.Suite.Else_Stmt ::: 10
Small_Stmts Arith_Expr Arith_Op.Term ::: 8
Shift_Expr Open_Paren Testlist_Comp.Close_Paren ::: 8
Funcdef Def_Keyword Simple_Name.Parameters.Colon.Suite ::: 8
Arglist Not_Bool_Op Not_Test ::: 8
Subscripts Colon Test ::: 8
Arguments Lambda_Keyword Colon.Test ::: 8
Or_Test And_Test And_Bool_Op.Not_Test ::: 8
Arguments Or_Test Or_Bool_Op.And_Test ::: 8
